video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"-DoFaDNn1oo","ПОЧЕМУ ХАЛТУРЩИКИ ОБХОДЯТ ЭТОТ ДОМ СТОРОНОЙ? Веранда Часть 5","2023-12-14T12:36:51Z","UCNdW2UCjmbE97i-ys4hjOaA","ДОМ В ДЕРЕВНЕ","22","23.14.12","ВЕРАНДА|веранда|каркас веранды|каркас веранды своими руками|каркас веранды из бруса|каркас из бруса|беседка|беседка из бруса|брус|стоители|стройка|веранда мечты|каркас веранды своими руками из бруса|брусовый каркас|брус для каркаса веранды|терраса|закрытая терраса|терраса из бруса|терраса из бруса своими руками|веранда к дому|веранда своими руками|веранда на даче|веранда пристроенная к дому|пристроить веранду к дому","144283","10329","0","641","https://i.ytimg.com/vi/-DoFaDNn1oo/default.jpg","False","False","Makita — это легендарное качество, проверенное несколькими поколениями мастеров, и высокотехнологичные инновации из Японии. Огромный ассортимент товаров бренда представлен в «Петровиче»: https://goo.su/pFN3Реклама. ООО «Макита», Москва, ИНН 7718254597 Erid: 2Vtzqw6xKZmСтроительные мембраны, пленки и ленты ONDUTISSСайт https://bit.ly/domvderevne_1223Ютуб канал https://youtube.com/@ondutiss_pro?si=94jnGQSAIx3fPLWEРеклама: ООО ОНДУЛИН, ИНН: 7728193865 Erid: LjN8K4MctПредыдущие серии про строительство веранды:Часть 1. Подушка и опалубка https://youtu.be/K5Bt5CLjT7EЧасть 2. Утепление и армирование https://youtu.be/AJaXjsfHyFkЧасть 3. Заливка фундамента https://youtu.be/oBUAGkzm_sUЧасть 4. Стены из газобетона https://youtu.be/OE6StkZCqxEЧасть 5. Брусовый каркас https://youtu.be/-DoFaDNn1oo⚠️Помочь каналу очень просто⚠️➊ Поставь лайк 👍 или 👎 видеоролику➋ Напиши комментарий 💬 под видео➌ Отправь видео ✉️ друзьям через социальные сети➍ Посмотри остальные видео 🎥 на канале. ✔️Каждый выполненный пункт делает канал лучше! Спасибо!🤝Хочешь БОЛЬШЕ видео? 🙋‍♂️Подпишись 🔔 и смотри 👀 тут: 🏠 https://www.youtube.com/domvderevne - канал про дом👪 https://youtube.com/c/maksolya - канал про семью и приключения🐇 https://www.youtube.com/ohotovedenie - канал про охоту"
"ZCGitO286Gg","БЕРЕМЕННА В 16. РОССИЯ | 3 СЕЗОН, 5 ВЫПУСК | АНАСТАСИЯ, ТВЕРЬ","2023-12-13T15:00:33Z","UCw25DrmfCz5_yy_Hk1sTQKQ","Телеканал Ю","24","23.14.12","реалити|реалити шоу|шоу|беременна в 16|модель xl|измены|телеканал|беременность|беременна в 16 новая серия|беременна в 16 3 сезон 5 выпуск|беременна в 16 3 сезон 5 серия|беременна в 16 новый выпуск|беременна в 16 5 выпуск|шоу беременна в 16|беременна в 16 третий сезон|юлик|ильдар|кузьма|приятный ильдар|обзор|пародия|реакция|беременна в 16 3 сезон|реакт на беременную|реакция на беременную|Тверь|беременная в 16|Беременна в 16 новая серия|5 серия|5 серия 3 сезон","233474","3867","0","761","https://i.ytimg.com/vi/ZCGitO286Gg/default.jpg","False","False","erid: 2SDnjeWUXH2Ультратонкие премиальные подгузники JOONIES по СУПЕР-ЦЕНЕ!Во всех магазинах Детский Мир, а также по ссылке:  https://www.detmir.ru/catalog/index/name/sortforbrand/brand/6361/erid: 2SDnjc4fwLUЕсли вы еще не выбрали подарок для близких на Новый год, обратите внимание на бытовую технику Gorenje. Не откладывайте покупку на последний момент!  Gorenje - лучший подарок на Новый Год! https://bit.ly/4a8fVojНасте 16 лет, она всю жизнь мечтала о нормальной семье. После развода ее мама встретила мужчину, которого Настя полюбила как родного отца, но и этот брак распался… Сейчас у женщины новая любовь, на дочку времени нет. В поисках утешения, девочка оказалась в объятиях Асада, хотя его мама-мусульманка и не одобряла эти отношения. И когда она узнала о беременности Насти, пришла просто в бешенство, ведь русской девушке в их семье не место… Интервью с Аленой Лаврентьевой: https://youtu.be/69rN9l7JknoСмотреть все серии Беременна в 16: https://www.youtube.com/watch?v=P4VErPz66Aw&list=PLKxB21jEBAI9M8Vz7ZI6evGfLggE1V52uСмотри эксклюзивный контент по мотивам любимых реалити только в Telegram-канале Ю: https://t.me/+sRoCa18VnBo1OGMyКанал Супермама https://www.youtube.com/@supermamarussiaСайт телеканала: https://www.u-tv.ru/Telegram: https://t.me/uchannelofficialВконтакте: https://vk.com/uchannelrussiaЯндекс.Дзен: https://zen.yandex.ru/uchannelrussiaViber: https://vb.me/uchannel_ytTikTok 🔥: https://www.tiktok.com/@uchannelrussiaПо вопросам сотрудничества - youtube@u-tv.ru"
"nSbxrKw3ZtM","основано почти на реальных событиях 😂 жду тебя в тгк: Пристанище Аллен","2023-12-13T13:10:21Z","UCFFp_tyqFbe_MEnseh_Novw","Allen Duel","24","23.14.12","[none]","226484","34570","0","272","https://i.ytimg.com/vi/nSbxrKw3ZtM/default.jpg","False","False",""
"x6478g2fxso","ШУРИК И ШАРИК — Филлер | 4 серия","2023-12-13T21:23:17Z","UCXMxAs6yUE_DKwpi_KVDB5w","Феникс Анимация","1","23.14.12","анимация|фильмы и анимация|fedorcomix|cartoon|toon|комикс|феникс анимация|феникс|phoenix|fedor comix|студия феникс|мультфильмы на русском|мультсериалы","244545","33419","0","1665","https://i.ytimg.com/vi/x6478g2fxso/default.jpg","False","False","ФИНАЛЬНУЮ, 5-ю  серию Шурика и Шарика уже можно посмотреть в онлайн-кинотеатре Okko: https://okko.tv/serial/shurik-i-sharik______🔥 Сайт студии:https://phoenix-animation.com/ 🌍 Наши соцсети:Вконтакте - https://vk.com/fedorcomixТелеграм - https://t.me/phoenix_animation 🎓 Официальная Викия от фанатов и авторов Феникса:https://phoenix-studio.fandom.com/ru/🏠 Где купить наши комиксы и мерч:28-ой - https://www.28oi.ru/collection/phoenixЛабиринт - https://www.labirint.ru/authors/209421/Ozon - https://www.ozon.ru/seller/firebird-235944/products/Вайлдберис - https://www.wildberries.ru/seller/371144🍀  Реклама, заказы, иное сотрудничество - fedorcomix@tag.show"
"eHqYQBHmy8s","TADC characters in real life - EXIT meme (The Amazing Digital Circus Animation)","2023-12-13T13:14:13Z","UCNIwyVMzpPsO8Ong4IBeaQw","FASH","1","23.14.12","the amazing digital circus|pomni|animation|fash|The Amazing Digital Circus Animation|tadc|meme|animation meme|pomni animation|jax|caine|kinger|tadc characters in real life|exit|exit meme|TADC characters in real life - EXIT meme (The Amazing Digital Circus Animation)|the amazing digital circus theory|theory|back story","1057820","83356","0","453","https://i.ytimg.com/vi/eHqYQBHmy8s/default.jpg","False","False","#animation #shorts #digitalcircus Support me on Patreon - https://www.patreon.com/fashikAre you an animator and do you like our videos? Please contact us by email: Fashionsai424@gmail.com or tg @Fashionsai and we will consider you to work with us!"
"tNrlSai6JGA","Чапарян – плохой и хороший стендап / Сhaparyan – bad and good comedy","2023-12-12T07:42:19Z","UCMCgOm8GZkHp8zJ6l7_hIuA","вДудь","22","23.14.12","чапарян|стендап|интервью|вдудь|артур чапарян|москва|армения|комедия|юмор|юрий дудь|дудь|чебатков|евгений чебатков|орлов|сергей орлов|василий медведев|андрей шарапов|луи си кей|канье уэст|котлеты|котлеты по-киевски|воля|павел воля|поперечный|данила поперечный|стендап клуб номер 1|идрак|идрак мирзализаде|корсика|аяччо|франция|одержимость|таксист|брат2|whiplash","4027580","133321","0","19277","https://i.ytimg.com/vi/tNrlSai6JGA/default.jpg","False","False","Скидка 65% на годовую подписку Синхронизации: отдыхайте и расширяйте кругозор одновременно по промокоду ВДУДЬ https://bit.ly/vdudsubscribeРекламодатель FZE SYNCHRONIZE.  Tax Registration Number 104059326900003. Erid = 2VtzqvfVqqU18+ НАСТОЯЩИЙ МАТЕРИАЛ ПРОИЗВЕДЕН, РАСПРОСТРАНЕН ИНОСТРАННЫМ АГЕНТОМ ДУДЕМ ЮРИЕМ АЛЕКСАНДРОВИЧЕМАртур Чапарян https://specialscomedy.com/То самое интервью Незлоба Катерине Гордеевой https://youtu.be/v7jwbpiHflU0:00 Вперед!0:33 Мы – на Корсике 2:24 На что Чапарян чуть не потратил 1,7 млн рублей в 2017 году 5:25 Отличный новогодний подарок  8:31 «Поперечный – это не комик»12:04 Как изменилась Москва после начала войны?14:28 Почему ты не даешь концерты в России? 15:26 Где ты живешь? 18:00 «Паша Воля – это вообще смешно?» 24:07 Ты шутишь про взятку гаишнику. Это – смешно? 27:17 Ты даешь взятки? 28:53 Ты шутишь, что женщины плохо ходят. Это не клише? 32:38 «Мое детство похоже на фильм «Одержимость»37:04 В первом классе ты не говорил по-русски39:15 Зачем ты кричал матом на зрителей?42:30 Твой одноклассник убил человека48:42 Авария 54:42 Красивый айфон или красивое дерево? 57:11 Кто из русскоговорящих комиков сделал бы карьеру в Америке? 59:47 Что ты будешь делать в Америке? 1:01:11 Ты оставляешь проекты на пике. Почему?1:04:10 Как рассмешить зал на английском?1:09:38 Лучший комик современности  1:12:32 Ты видел Луи Си Кея!1:15:11 Луи Си Кей и скандал1:19:15 Ты – первый комик России, который продал концерт в интернете   1:22:56 Сколько ты заработал на концерте?1:27:00 В чем твоя претензия к Чебаткову? 1:33:10 Самые стильные комики России 1:36:25 Канье Уэст – твой кумир? 1:37:29 Ты открыл ресторан с котлетами1:43:33 Твоя бывшая девушка – украинка. Почему вы расстались?1:46:38 Каково быть кавказцем в Москве?1:54:04 Как ты отреагировал на уход «ЧБД?» в ВК1:56:46 «Мне очень обидно, меня воспринимают как чужого» 1:59:00 Ты сталкивался с ксенофобией, но шутишь про имя Фазиля. Это норм?  2:02:32 Тебе не нравится BadComedian. Почему?2:11:10 Тебе не нравится фильм «Брат». Почему?2:14:46 В чем сила?"
"dBXUfyDqfpQ","МЬЯНМА: МЕЖДУ ХУНТОЙ И ПОВСТАНЦАМИ / сюда не пускают иностранцев! / MYANMAR","2023-12-14T05:30:08Z","UCKaB4TBa1bsIotb-F7UYzrQ","ПЛАНЕТКА","19","23.14.12","мьянма|бирма|мьянма хунта|gem myanmar|путешествия|приключения|myanmar|мьянма отдых|буддизм|янгон мьянма|мьянма путешествие|хочу домой мьянма|янгон|мьянма достопримечательности|бирма мьянма|мьянма бирма|мьянма видео|мьянма новости|мьянма история|yangon|орел и решка мьянма|янгон орел и решка|самостоятельные путешествия|буддисты|myanmar vlog|пагода|пагода шведагон|планетка мьянма|пан черепан афганистан|пан черепан планетка|геммологическая экспертиза","114091","5052","0","581","https://i.ytimg.com/vi/dBXUfyDqfpQ/default.jpg","False","False","Международный консалтинговый бутик Bespalov Finance:👉Сайт - https://bit.ly/47y1fNj 👉YouTube - https://www.youtube.com/@bespalov-financeТЕЛЕГРАМ-КАНАЛ GEM PLANET https://t.me/gem_planetлучшее вложение - это в драгоценные камни! канал Вадика https://www.youtube.com/@pancherepanподписка Boosty (если вы в России): https://boosty.to/planetkaподписка Patreon (если вы не в России): https://www.patreon.com/petrloviginвы увидите новые серии раньше всех!Мой большой друг Вадик, которого всего прекрасно знают и на этом канале, а кто то и по его каналу Пан Черепан, всерьез погрузившийся в добычу драгоценных камней по всему миру - зазвал меня в путешествие в Мьянму (Myanmar). Мне велено было прибыть в город Мандалай, откуда мы должны были отправиться в долину Могок. Это абсолютный эксклюзив. Иностранцев пускают в этот регион только с особыми бумагами, которые очень непросто получить. Плюс там, помимо всего прочего, постоянные боевые действия. Мьянма находится в состоянии гражданской войны. И конечно же, в момент нашего пребывания столкновения между хунтой и повстанцами вспыхнули с новой силой...для желающих поддержать каналкарта Сбербанка 4276 3800 3370 2692карта Тинькоff 5536 9137 8048 0550https://www.donationalerts.com/r/petr_loviginpaypal: petrlovigin1981@gmail.com_______________________________________эпизодическая музыка на канале - https://vk.com/muzdiler1 telegram: https://t.me/petenkaplanetkaInstagram: @petr_loviginГруппа vKontakte: https://vk.com/public165293584почта: boroda-sapogi@yandex.ruerid=LjN8KQDU3. Реклама. ИП Беспалова И.В. ИНН 781706310415"
"jQzdLnb9bnI","РОДНОЙ БРАТ КАЙФА #бродяга #кайф #отдых #спб #вау","2023-12-13T08:20:50Z","UCUcfj-tymvPmDe8WSp4nPdA","KURUCHBRO","23","23.14.12","[none]","223910","12468","0","348","https://i.ytimg.com/vi/jQzdLnb9bnI/default.jpg","False","False",""
"JTuLuoWkZgg","Эту ФЕРРАРИ продавали 98 раз!","2023-12-14T08:00:01Z","UCWG86L4tau8SZ4jRqiVco5g","Чердак","2","23.14.12","Эту ФЕРРАРИ продавали 98 раз!|феррари с аукциона|кто заберет ФЕРРАРИ?|ferrari|авто|подстава с аукциона|разбитые тачки|битье|доставка авто из америки|цены на авто в сша|брошенные авто|тачка из америки|обман на аукционах|развод на тачки|собрали кучу запчастей|заброшенные автомобили|доставка авто из сша|аукцион битых авто|обман при продаже|corvette|аукцион машин|феррари|обман на аукционе","381004","25543","0","1419","https://i.ytimg.com/vi/JTuLuoWkZgg/default.jpg","False","False","Оформите Тинькофф Платинум и получите 1000 рублей за покупки от 3000 — https://l.tinkoff.ru/cherdakdec► ИГРАЙ В RADMIR RP С КОМПЬЮТЕРА ► https://radmir.online► ЧТОБЫ ИГРАТЬ С ТЕЛЕФОНА ► https://hassle.online► ВВОДИ В ИГРЕ ПРОМОКОД(/pcode) на 15 сервере: ЧЕРДАКСегодня я покажу вам, ФЕРРАРИ  которую продавали 98 раз! Смотрите в выпуске, как мы расследование про перекупов.Вся музыка из выпуска в ТЕЛЕГРАММhttps://t.me/cherdakLAС уважением, ваш Чердакhttps://www.instagram.com/di_che/Реклама. АО «Тинькофф Банк», Универсальная лицензия ЦБ РФ № 2673 от 24.03.2015 г, erid: LjN8Judrp#аукцион  #феррари  #спорткар"
"MNsqfYU9WmM","“Namaz qıldığım zaman başımı divara çırpdılar” - Əsirlikdən qayıdan Aqşindən TÜKÜRPƏRDƏN AÇIQLAMALAR","2023-12-14T05:48:37Z","UC44ToFclJwakpqw1Wh6iW-A","ARB24","25","23.14.12","azerbaycan ermenistan|esir mübadilesi|esir esgerler|son deqiqe|son xeberler","157765","4402","0","796","https://i.ytimg.com/vi/MNsqfYU9WmM/default.jpg","False","False","#sondəqiqə #sondeqiqe #sonxəbərlər #sonxeberler #xeberler #xəbərlər #video #azerbaycan #ermenistan #gündem #gündəm #trend #tecilixeberler #təcilixəbərlər #yenixeberler #yenixəbərlər #yeni  #arb24Bizi İzləyin: Teleqram: https://t.me/arb24television Twitter: https://twitter.com/ARB24TVFacebook: https://www.facebook.com/arb24tvInstagram: https://www.instagram.com/arb24.azSayt: http://arb24.azCopyright  © ARB 24 TV"
"SrvQlcWzPnk","Какой iPhone выбрать и купить в 2023 и 2024? Всё проще, чем кажется...","2023-12-13T15:54:01Z","UCt7sv-NKh44rHAEb-qCCxvA","Wylsacom","28","23.14.12","iPhone|Apple|wylsa|Wylsacom|какой|iphone 15|айфон|plus|por|max|плюс|про|какой купить|выбрать|какой выбрать|что выбрать|iPhone SE|iPHone XR|iPhone 11|iPhone 12|iPhone 13|iPhone 14|iPhone 15","646491","44455","0","18230","https://i.ytimg.com/vi/SrvQlcWzPnk/default.jpg","False","False","GigaChat Pro в Telegram https://developers.sber.ru/link/gcpro4wylsa GigaChat Pro в Web https://developers.sber.ru/link/gcpro4wylsa-web#КАКОЙ #iPHONE 00:00 Начало00:53 Б/У iPhone02:02 iPhone XR03:37 iPhone SE 202204:43 iPhone 1106:02 iPhone 13 mini08:12 iPhone 1210:04 iPhone1313:42 iPhone 1416:11 iPhone 1518:11 iPhone 14 Plus18:56 iPhone 15 Plus20:12 iPhone 14 PRO и 15 PROВыиграй iPhone 15 Por Max 256GB как положено. Что нужно сделать?1. Подписаться или быть подписанным на канал Wylsacom!2. Поставить лайк!3. Оставить один комментарий!МЕГАКОНКУРС!- 24 приза к 24-му году!- 5 iPhone 15 (128Gb)- 5 iPhone 15 Pro (256Gb)- 7 AirPods 3- 7 Airpods Pro 2 https://t.me/Wylsared/13438Телеграм Wylsacom - https://t.me/WylsaredПриложение Wylsacom для Apple - https://apps.apple.com/ru/app/wylsacom-media/id1481939376Приложение Wylsacom для Android - https://play.google.com/store/apps/details?id=com.wylsacom.media&hl=ruTwitter - http://twitter.com/wylsacomДзен - https://zen.yandex.ru/wylsacomГруппа VK - https://vk.com/wylsacomСайт - http://wylsa.comРолик содержит рекламную интеграциюРеклама. Рекламодатель: ПАО Сбербанк. Генеральная лицензия Банка России на осуществление банковских операций №1481 от 11.08.2015 г. ИНН 7707083893 erid: 2SDnjeSXnQQ"
"vwLuzqoAGNg","Зоя — За грехи","2023-12-13T13:07:12Z","UCY0C6A3t3RTUN3BB65rWAgQ","Ленинград","10","23.14.12","группа Ленинград|Leningrad band|Sergey Shnurov|группировка|Сергей Шнуров|rock|music|Russia|клип|видео|Санкт-Петербург|Rock Music|Зоя|подорожали яйца кура петухи|дефицит яиц|минфин","262665","12449","0","879","https://i.ytimg.com/vi/vwLuzqoAGNg/default.jpg","False","False","http://www.leningrad.top---♪♪ LENINGRAD ♪♪iTunes http://smarturl.it/leningradFacebook: http://facebook.com/leningradtopVK: http://vk.com/leningrad_topVK: http://vk.com/public23031244VK: http://vk.com/s_shnurovTwitter: http://twitter.com/leningrad_topYouTube: http://bit.ly/1TRHfHSVimeo: http://vimeo.com/sosimchttp://Instagram.com/leningrad_onhttp://SoundCloud.com/leningradtop"
"Sh1VxN66_ew","НА НОЖАХ - Судьба ресторанов после шоу. Люберцы. Ухтомская усадьба #наножах","2023-12-14T06:15:01Z","UC7EYqoHNX9cl2tu09TppzNA","Просто Люди","22","23.14.12","на ножах|на ножах с константином ивлевым|на ножах ивлев|на ножах смотреть онлайн|константин ивлев|ивлев|на ножах с ивлевым|на ножах с ивлевым 2024|на ножах 2024|на ножах 2024 новый сезон|константин ивлев на ножах|на ножах новый сезон 2024|на ножах 2024 смотреть онлайн|на ножах Люберцы|на ножах родня|на ножах 2023|на ножах 2023 новый сезон|на ножах новый сезон 2023|на ножах 2023 смотреть онлайн|ресторан после на ножах|ресторан после шоу на ножах","28183","1454","0","26","https://i.ytimg.com/vi/Sh1VxN66_ew/default.jpg","False","False","На ножах с Константином Ивлевым – один из самых успешных проектов телеканала «Пятница». Многих телезрителей интересует будущее заведений и что стало с ресторанами после На ножах.На ножах с Константином Ивлевым по стандартному для формата этого шоу сценарию. Шеф-повар и шоумен Константин Ивлев посещает очередной город и заходит в очередное заведение, где жестко критикует работу управляющих, поваров и официантов. Затем он устраивает заведению «стресс-тест» — приглашает полный зал людей, которых жалующиеся на малую загрузку сотрудники должны оперативно и хорошо обслужить. Как правило, с этой задачей они справляются тоже не очень и в результате Ивлев делает заведению ребрендинг — чаще всего с кардинальной сменой формата и меню. И все сразу становится лучше и появляется надежда на светлое будущее. Но пошли же на пользу посещение заведений Ивлевым? ПОДПИШИСЬ НА НОВЫЕ ВЫПУСКИ ► https://goo.gl/TMABNKМоя группа Вк ► https://vk.com/humor_orange#наножах #ивлев #пятница"
"_BXt_LYIyyI","Какие они миленькие 🎄 #симбочкапимпочка #симба #симбочка","2023-12-13T15:07:50Z","UC4IPy7-vQCG2WAHn1qjZYvA","Симбочка Пимпочка","24","23.14.12","[none]","1204990","137942","0","1468","https://i.ytimg.com/vi/_BXt_LYIyyI/default.jpg","False","False",""
"FjA_ya0_iPc","НАКИНУЛИСЬ ВСЕ НА ОДНУ!! / Обзор салона красоты в Москве","2023-12-14T09:58:28Z","UCEHbEJ0GmF_h88oMApwLPsA","Alena Pogrebnyak / RobinaHoodina","26","23.14.12","москва сити|новостройки москвы|квартира в москва сити|апартаменты в москва сити|переезд в москву|риэлтор|о новостройках|я дома москва сити|снять апартаменты в москва сити|вопрос ответ|алена погребняк|робина гудина|статус|Илья Варламов|ютуб|повышение цен|квартира|новостройки|ответы на вопросы|болталка|влог|орел и решка дубай|эмиграция|шоппинг влог|дубай|квартира в дубай|недвижимость в дубае|пмж в дубае|новостройки дубая|эмираты|оаэ|переезд в дубай","132930","8518","0","2515","https://i.ytimg.com/vi/FjA_ya0_iPc/default.jpg","False","False","Оформите Тинькофф Платинум и получите 1000 рублей за покупки от 3000 — https://l.tinkoff.ru/pogrebnyakdecРеклама. АО Тинькофф Банк, ИНН 7710140679, лицензия ЦБ РФ № 2673, erid: LjN8KPAb2✔️ Мой личный архив личных видео на бусти  https://boosty.to/alena.pogrebnyak/posts/61362a61-4bca-434e-a848-1da4b627f2df?share=post_link✔️ Телеграм канал с вашими историями и моей личной жизнью :)  https://t.me/alenapogrebnyaktg✔️ Бот для ваших историй про салоны красоты для моего ТГ канала (сюда только присылать) https://t.me/TrashMakeup_bot✔️ Я на Дзен https://zen.yandex.ru/id/5f6b7a411467976464d872f9✔️ Наш семейный канал: http://goo.gl/XscqN5✔️ Для сотрудничества alena@ploskov.pro"
"HlUKv5Bc58U","''ТАЙГА''  НА СТРОИТЕЛЬСТВО СЕНИ! УСТАНОВИЛ ПАЛАТКУ, ПЕЧЬ  ЗАВЁЗ ДОСКИ! СНЕГОХОД ЗАВИС НА ДВЕ НЕДЕЛИ","2023-12-13T12:01:48Z","UCBpeYNfLtLMuxBYeQTeeuog","Всё из за Метало Копа","28","23.14.12","тайга|дом в тайге|таежный дом|изба|изба в лесу|в тайгу|таежный металокоп|все из за металло копа|металокоп|таежная изба|металлокоп|промысел|Лесные|в тайге|жизнь в лесу|дом в лесу|дом под землей|укрылся в лесу|ОТ НЕПОГОДЫ|землянка|в лесу|Бушкрафт|рыбалка в тайге|озеро|река|выживание|24 часа|выжить|в лес с палаткой|палатка|один в тайге|один в лесу|рыбалка|хариус|щука|медведь|нападение медведя|много находок|Лес|Туризм|Выживание|дом под","418333","30117","0","1481","https://i.ytimg.com/vi/HlUKv5Bc58U/default.jpg","False","False","На OZON используй промокод MAKBUSHMTL и получи скидку 27% на покупку Кофе в зернах MAKBUSH https://vk.cc/cdVwKn  Скидка действует до 31.12.2023Инструкция как ввести промокод на OZON: https://vk.cc/clxQhB Также кофе MakBush можно приобрести:Wildberries  https://vk.cc/cjDrId     Яндекс Маркет https://vk.cc/clmlGZ Бурый медведь. Фото ловушка.https://dzen.ru/video/watch/6534fd23d11ae01d2a8949ffОПТОВЫЙ прайс-лист https://vk.cc/cp8xXm Реклама ООО «Кофе Плюс»ИНН 1101040001LjN8KV9uA"
"jPWHRbRxfTw","He wanted to SAVE his LOLLIPOP 😱 but.. 😳🍭😬 #shorts","2023-12-11T10:51:28Z","UCrFBMpfAfSUDadcOBzwP0pw","BROTHERS VLOG","24","23.14.12","#shorts|#Brothers Vlog","6353756","0","0","18","https://i.ytimg.com/vi/jPWHRbRxfTw/default.jpg","False","True","He wanted to SAVE his LOLLIPOP 😱 but.. 😳🍭😬#shorts #comedy #tiktok #viral #funny #save #lollipop  #friends Don't forget to turn on notifications, Like & Subscribe"
"agWQEQpKuB4","Jerome Le Banner INSANE COMEBACK vs Peter Aerts!","2023-12-08T18:11:50Z","UCKj5FIgxeihLRLDpVqKp_aA","GLORY Kickboxing","17","23.14.12","[none]","1840124","26524","0","128","https://i.ytimg.com/vi/agWQEQpKuB4/default.jpg","False","False",""
"ypYyX6sP7bI","Адекватные грехи мультфильма Человек-Паук: Паутина вселенных","2023-12-13T12:10:21Z","UCWtKj_hAkSwMSNxHonsYWDw","Dalbek","1","23.14.12","человек-паук паутина вселенных|spider-man across the spider-verse|мигель охара|сцена погони Майлз|майлз убегает|все пауки из паутина вселенных|джессика дрю|человек-паук 2099|beyond the spider verse|человек паук|через вселенные|spiderman|майлз моралес|питер паркер|гвен|spider gwen|марвел|мультфильм|dalbek|далбек|кино|обзор|юмор|анимация|marvel|все плюсы|детали|паутина вселенных|пасхалки|ляпы|косяки|мультогрехи|киногрехи|грехи|все грехи|сюжетные дыры","326540","31629","0","1549","https://i.ytimg.com/vi/ypYyX6sP7bI/default.jpg","False","False","Оформите Тинькофф Платинум и получите 1000 рублей за покупки от 3000 — https://l.tinkoff.ru/dalbekdec?erid=LjN8KQ9HJАдекватные киногрехи Человека-Паука: Паутины вселенныхВ целом формат остался таким же, но придирки более-менее по делу. Для разбавления оставил несколько прям очевидных ляпов, типа пропавший костюм Майлза под одеждой. А так, что скажете по поводу таких изменений?ЗАЛЕТАЙТЕ НА НАШ ДИСКОРД СЕРВЕР 🛐:  https://discord.gg/dalbekЗАЛЕТАЙТЕ НА ВТОРОЙ КАНАЛ 👏: https://www.youtube.com/channel/UCtz9WIbJotUN19axHO5pEggМой инстаграм 👌: https://www.instagram.com/dolpek/Подписываемся на паблик, там я выкладываю новости и обсуждения 🤞: https://vk.com/multogrehi=Мультогрехи и киногрехи - https://www.youtube.com/watch?v=u8THp3md1Ss&list=PLa8JxrxbG-d1NmSjDZ2a1Y5pKTMnx-D_W&index=1 Киноплюсы - https://www.youtube.com/playlist?list=PLa8JxrxbG-d24nQY2_Brl5NZKQz1ulAhZ#паутинавселенных #dalbek  #киногрехи"
"WAAKTVT-GA0","Паранормальные явления: Дом призраков - ТРЕШ ОБЗОР на фильм","2023-12-13T16:29:50Z","UCq3PlGB0_e6jTc9Jr2Al7LQ","Better Voice","24","23.14.12","Паранормальные явления дом призраков|дом призраков|паранормальные явления|паранормальные явления дом призраков треш обзор|паранормальные явления треш обзор|дом призраков треш обзор|дом призраков трэш обзор|дом призраков треш обзор на фильм|дом призраков трэш обзор на фильм|треш обзор|трэш обзор|треш обзор фильма|трэш обзор фильма|смешной обзор фильма|обзор фильма|кинообзор|смешной обзор фильма дом призраков|беттер войс|better voice","266831","27342","0","878","https://i.ytimg.com/vi/WAAKTVT-GA0/default.jpg","False","False","Оформите Тинькофф Платинум и получите 1000 рублей за покупки от 3000 — https://l.tinkoff.ru/bettervoicedecПроверьте авто за 0 ₽ в FIT SERVICE: https://fitservice.ru/k7f4Телеграм: https://t.me/betvc_voiceВк: https://vk.com/better_voiceСотрудничество: better@phantomag.ruСмешной треш обзор фильма Паранормальные явления: Дом призраковНет, это не новая часть паранормального явления. И это даже не попытка нажиться на франшизе, ведь тут паранормальнЫЕ явленИЯ! Множественное число, поняли?? Русская смекалочка! Короче, это паранормальные явления дом призраков, где персонаж попадает угадаете куда?  В ДОМ ПРИЗРАКОВ!!! М А Й Н Д Б Л О У И Н Г. А это треш обзор на фильм Паранормальные явления: дом призраковРеклама. АО Тинькофф Банк, ИНН 7710140679, лицензия ЦБ РФ № 2673. erid: LjN8KXue8Реклама. ООО «ФИТ Автосервис». ИНН 5403342038. erid: LjN8KDQFa"
