video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"DhadrspGN9g","【最後に驚きの失敗談】井川・ウィリアムスでも無理!? 嫌がらせも通用せず!? 矢野燿大さんがどうしても抑えられなかった5人の打者【駆け引きがうますぎる外国人】【星野監督の恐怖秘話も】【①/３】","2023-12-11T12:00:08Z","UCGynN2H7DcNjpN7Qng4dZmg","上原浩治の雑談魂","17","23.14.12","上原浩治|野球|メジャーリーガー|甲子園|baseball|mlb|ピッチャー|アメリカ|ベースボールアカデミー|上田まりえ|上原|ジャイアンツ|読売|プロ野球|WBC|雑草魂|雑談魂|NPB|Koji Uehara|Splitter|巨人|トリプル100","440715","5159","0","153","https://i.ytimg.com/vi/DhadrspGN9g/default.jpg","False","False","㊗️急上昇ランク入り！70万人突破記念グッズ「真ん魂Tシャツ」絶賛発売中👇https://store.sportsbacks.com/collections/koji_uehara上原浩治オススメ！山本商店の激うま調味料はこちら👇https://doope.theshop.jp▶︎過去のゲストシリーズ古田敦也   最強捕手降臨SP https://www.youtube.com/playlist?list=PLefaBkSkR4-zQCUkFA9EZH9i4KpR4Vd-X松井秀喜    ゴジラ in NYC 55万人突破記念SPhttps://youtube.com/playlist?list=PLefaBkSkR4-w9vbGLnT3JHVYoBtPAOOkR松井秀喜　ゴジラYouTube初上陸SPhttps://youtube.com/playlist?list=PLefaBkSkR4-x5beKnmuSUrLkEJmR9CXoO松坂大輔　俺たちのヒーロー再会SPhttps://youtube.com/playlist?list=PLefaBkSkR4-yarZiyCSlwDMC884ZL_oaC高橋由伸　全部神回シリーズhttps://youtube.com/playlist?list=PLefaBkSkR4-yNH92wZl1tmVqGQb1IGHLa工藤公康    大先輩降臨SPhttps://youtube.com/playlist?list=PLefaBkSkR4-xOvjE2VK0PKkmgDNcWuU9M上原浩治が直撃！巨人練習取材SPhttps://youtube.com/playlist?list=PLefaBkSkR4-y4h6NMzU8roTVDSES6WL10藤川球児　球児浩治SPhttps://youtube.com/playlist?list=PLefaBkSkR4-xBgRx8qp3-5AqmGrAOjNtI斎藤雅樹   三本柱ラスボスSPhttps://youtube.com/playlist?list=PLefaBkSkR4-x7zdguAInDGyDciCje6axs宮本慎也　キャプテンSPhttps://youtube.com/playlist?list=PLefaBkSkR4-wVu-44FFSeRXhMz3eZOf1T松井稼頭央   同級生のライバルSPhttps://youtube.com/playlist?list=PLefaBkSkR4-wgabYlYbtAOgP8y0S-HFz5仁志敏久   名手再会SPhttps://youtube.com/playlist?list=PLefaBkSkR4-wgJc_m54HmZnzsCFI5MaZg中畑清    絶口調キヨシSPhttps://youtube.com/playlist?list=PLefaBkSkR4-zBA3f1CvwoYRFvc6kadNLz鈴木誠也　祝！カブス入団決定SPhttps://youtube.com/playlist?list=PLefaBkSkR4-xK3Juw_iYQrf9xCMarLiu8川上憲伸　相思相愛SPhttps://youtube.com/playlist?list=PLefaBkSkR4-z5Fl8afRiD0-Jo94ObNVzt石井琢朗    マシンガン打線とお義父さんSPhttps://youtube.com/playlist?list=PLefaBkSkR4-wgQ4AaOh9f0UjiW-rEsDGZ錦織圭      もうすぐ50万人突破KEIちゃんSPhttps://youtube.com/playlist?list=PLefaBkSkR4-zLiDt7fg4xnTLlOdFzziC5斉藤和巳    20勝コンビ和巳SPhttps://youtube.com/playlist?list=PLefaBkSkR4-w5klHxwk6poTQHhB_ie8RM澤村拓一　サワムラーSPhttps://youtube.com/playlist?list=PLefaBkSkR4-yCpXGgCxaWhbnt5kManfeb和田一浩    仏の勉さんSPhttps://youtube.com/playlist?list=PLefaBkSkR4-wjiQ1F4pSKrTqPPSLBY6BZ槙原寛己　巨人三本柱マキさんSPhttps://youtube.com/playlist?list=PLefaBkSkR4-yF7fTr8ucfefv1JvLa7Z7P高橋尚成　おっさんずラブSPhttps://youtube.com/playlist?list=PLefaBkSkR4-wM2ms9yw7GMcNcH2yDGxxV森本稀哲　もはや家族同然SPhttps://youtube.com/playlist?list=PLefaBkSkR4-xHlkQ9xeumTicRpWa0DHMw建山義紀　元クラスメイトSPhttps://youtube.com/playlist?list=PLefaBkSkR4-w3WVoui6hpzPdTKw8Q0x_7井端弘和　天敵シリーズhttps://youtube.com/playlist?list=PLefaBkSkR4-x8x9AREZ7JutKrBhNmfB-G岩隈久志　クマちゃんSPhttps://youtube.com/playlist?list=PLefaBkSkR4-wRFl65I9sFafjTvR4x2hK5川﨑宗則　ムネリン砲https://youtube.com/playlist?list=PLefaBkSkR4-znChLjnxepi7b570nNBEva田澤純一　再会SPhttps://youtube.com/playlist?list=PLefaBkSkR4-y_Mj2Zp77Yz64RM5pHe-Rt上原浩治の知らない審判の世界https://youtube.com/playlist?list=PLefaBkSkR4-yYAqNGcGuXoYErTIP8XE5a元メジャーリーガーの上原浩治が、21年のプロ生活で培った野球理論や技術を、少年少女から大人まで、すべての野球ファンに届けるYouTubeチャンネル。基本ゆる〜く、締めるところはビシッと！野球の楽しさをみなさんと共有していきたいです！▶人気動画 TOP51位：【神回】上原は戦力だった？就任要請はどんな？高橋由伸が監督時代の舞台裏をぶっちゃけてくれました【由伸シリーズ１/４】【YouTube初出演らしい】【巨人】https://youtu.be/VdO-W52RD7w2位：【天才ぶっちゃけ】高橋由伸に嫌いだった投手と打ちまくった投手を聞いてみた【顔を見て投げてくる左腕】【遠近感が合わない左腕】【こっちも一緒に動いちゃう右腕】【由伸神回シリーズ4/4】【巨人】https://youtu.be/3_7DtOiVU443位：【上原浩治×松井秀喜】ペタジーニ敬遠事件から22年…初めて松井さんに当時の本音を聞きました「○○しろと思ってた…」【ゴジラYouTube初上陸SP 1/3】【35万人突破記念】【巨人】https://youtu.be/gD1DED_4Oeg4位：【最終回】あれ以上のスライダーは見たことない…松井秀喜さんが嫌いだった5人の投手【ゴジラYouTube初上陸SP 3/3】【巨人】https://youtu.be/pvDE_Q5tCuY5位：【たった１打席の対戦が頭から離れない…】藤川球児が嫌いだった６人の打者【逆に◯◯は楽勝でした】【球児浩治の深〜いフォーク談義も】【巨人阪神】https://youtu.be/z6DvpGek1qo▶オフィシャルページhttps://www.koji-uehara.net▶オフィシャルツイッターhttps://twitter.com/TeamUehara?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor▶︎オフィシャルインスタグラムhttps://instagram.com/koji19uehara?igshid=138utwpli8ay9▶︎オフィシャルブログhttps://www.koji-uehara.net/all.html▶︎スポーツバックス　オフィシャルページhttps://www.sportsbacks.com▶︎Yahoo!ニュース個人ページhttps://yahoo.jp/DNH2hh▼YouTube上の問い合わせinfo@sportsbacks.com#矢野燿大 #松井秀喜 #上原浩治 #KOJIUEHARA #野球 #baseball"
"RhRy65pk2j8","【記録映像】悪質クレーマー 「モテ期が来ない」","2023-12-11T10:30:09Z","UCpCesuCH4UxIcy65gSrC0Pw","チョコレートプラネット チャンネル","24","23.14.12","チョコプラ|チョコレートプラネット|長田|松尾","423439","7375","0","503","https://i.ytimg.com/vi/RhRy65pk2j8/default.jpg","False","False","#クレーマー　#コント　#モテ期　#婚活　#国民生活センター　#迷信　#クレーム　#ファッション　#事件　#理不尽　#悪質　#防犯カメラ　#区役所　#チョコプラ　#チョコレートプラネット　#記録映像--チョコレートプラネットが生み出したキャラ総出演！アーティスト×チョコプラによるエンターテイメントフェスティバル「CHOCO FES 2024」が東京・京都で開催決定！第2弾アーティスト発表です！【東京公演】日時：2024年1月7日（日）16:00開場／17:00開演会場：LINE CUBE SHIBUYA（渋谷公会堂）（東京都渋谷区宇田川町1-1）【京都公演】日時：2024年1月19日（金）17:00開場／18:00開演会場：ロームシアター京都　メインホール（京都市左京区岡崎最勝寺町13）チケット申し込み・詳細はこちら→ https://yoshimoto.funity.jp/r/chocofes2024/☆「君にメリーユビサック」Music Videohttps://youtu.be/shKrMikgG88☆Kinnpa nny『Panda Piranha』https://youtu.be/kmf7StCaIZc☆松平健さんが歌う『パンダピラニア』https://youtu.be/ZQsW8HpaSCA☆向井長田のくるま温泉ちゃんねる毎週金曜20時ゆる～く配信中！https://www.youtube.com/channel/UCmJuf67BYauQMkJL_UH4agw☆チョコレートプラネットのオリジナルグッズ絶賛発売中！CHOCOPLA CLUB：https://bit.ly/3CglBO4"
"nDD8rQp_9M0","1週間エジプトの食事だけで生活してみたら異文化すぎてキツかったwww","2023-12-10T10:00:08Z","UCFbp2XdRpKfk7mYt_uT8dxw","Kevin's English Room / 掛山ケビ志郎","24","23.14.12","English|Kevin's English room|Kevin|英語|ケビン|tiktok|アメリカ|アメリカ人|おもしろ|英文法|ケビンズイングリッシュ|授業|勉強|ためになる|日本語|教育|学習|発音|翻訳|kevin's english room|イントネーション|流行|ステイホーム|検証|リスニング|歌手|ボーカル|音楽|アーティスト|評価|学校|バイリンガル|バイリンガール|爆笑|ジョージア|留学|英語フレーズ|日本語訳|英和|井上ジョー|TOEIC|TOEFL|グローバル|オススメ|ネイティブ|英語ネイティブ|海外生活|国際恋愛|国際結婚|英会話|語学留学|海外留学|大学|東大|早稲田|慶應|上智|一橋|京大|バラエティ|stayhome|TikTok|インスタ|語学|掛山ケビ志郎|かけ|やま|Twitter|入試|受験|Instagram|掛山ケビン|IQ|高IQ|マルチリンガル|トリリンガル|HIPPO|多言語|マツコ会議|マツコデラックス|KER|食レポ|1週間|エジプト|エイシ|Egypt","1069633","30875","0","1914","https://i.ytimg.com/vi/nDD8rQp_9M0/default.jpg","False","False","過去1意外な結果だった、、、★過去の1週間海外の食事生活シリーズはこちらアメリカ→https://youtu.be/ckaBvP-7Gtgフランス→https://youtu.be/PZMl__sjwDgカンボジア→https://youtu.be/wp2qPg8TNf4★3人で作った本が出版されました！購入はこちらから↓電子版や本屋さんでも買えます！https://www.amazon.co.jp/dp/4046051124▷これまでの神回まとめ再生リストhttps://youtube.com/playlist?list=PLKBue5ZovUFKN_qpq8dvaE8ZMGkt9RYLX▷毎週月曜21時〜サブチャンで生配信してます🎬https://www.youtube.com/channel/UCs-Kh0ZmPjR0K_tMhqbmjZA/▷TikTokhttps://vt.tiktok.com/RVKp4w/▷Instagramhttps://instagram.com/kevinsenroom▷Twitterhttps://twitter.com/kevinsenroom▷Podcasthttps://amzn.to/3rkDkhT▷オリジナル曲LISTEN/DLhttps://album.link/i/1522061492おすすめ動画▷1週間アメリカの食事だけで生活してみたhttps://youtu.be/ckaBvP-7Gtg▷日英仏3ヶ国語で『水平線』を歌ってみたhttps://youtu.be/XUC7p__67jk▷実は日本育ちを探せ！帰国子女人狼！https://youtu.be/IXSq43VmF1k▷このチャンネルができる前の活動で大赤字だった話https://youtu.be/k_I0vIpqGts▷3人で共通テストを受けたら衝撃的な結果だったwwwhttps://youtu.be/rktIrLhvNcE▷海外で言われた日本人への悪口を論破するhttps://youtu.be/HKEax9FFGZA▷日本人は言いがちだけど失礼な英語https://youtu.be/Nt4TSn3j_-A▷１週間フランスの食事だけで生活してみたhttps://youtu.be/PZMl__sjwDg▷プロフィール概要大学時代の同級生３人組。KERと呼ばれています。2019年12月から動画投稿をスタート。言語や異文化、エンタメ、音楽などについて動画投稿をしています！▷メンバー・ケビン：アメリカのジョージア州生まれ&育ちのバイリンガル。高校１年の時に日本に来て以来日本住み。・かけ：IQ140。当チャンネルの企画全般・ディレクション・編集など全てを担当。元プロマーケター。・やま：日英仏のトリリンガル。幼少期から多言語教育を受ける。サッカー好き。※当チャンネルの切り抜きは現在許可しているごく一部のチャンネルを除いて禁止とさせていただきます。#エジプト#家庭料理#KER#料理#献立#食生活#1週間#カルチャーショック"
"cvDOk747TWs","新婚旅行でモルディブに行ってきます！【がーどまん・ふくれな】","2023-12-11T09:06:18Z","UC3s3pjVgGffuAuqTXN4gu0g","エガワ家","22","23.14.12","[none]","458817","10846","0","483","https://i.ytimg.com/vi/cvDOk747TWs/default.jpg","False","False","がーどまんチャンネルhttps://www.youtube.com/@channelguardman1768ふくれなチャンネルhttps://www.youtube.com/@fukurena"
"bm0NjXq_9LE","RIZIN.45 追加対戦カード発表記者会見 - 2023/12/10","2023-12-10T08:15:32Z","UCZZ0UGjWsRdM8_5bsqtxYaQ","RIZIN FIGHTING FEDERATION","17","23.14.12","RIZIN|ライジン|雷神|RISIN","609751","0","0","2108","https://i.ytimg.com/vi/bm0NjXq_9LE/default.jpg","False","True","▼NEXT EVENT「RIZIN.45」in さいたまスーパーアリーナ2023年12月31日（日）12：00開場（予定）/ 14：00開始（予定）https://jp.rizinff.com/_ct/17663189ーーーーーーーーーーーーー■RIZINの100%をお届け！大会の最新情報や試合アーカイブ映像・限定動画を独占配信中今すぐ、「RIZIN100CLUB」 に入会を詳しくはこちらから▼https://member.rizinff.com/ーーーーーーーーーーーーー▼Follow RIZIN FIGHTING FEDERATIONWebsite:  https://jp.rizinff.com/Twitter: https://twitter.com/rizin_PRInstagram: https://www.instagram.com/rizin_pr/LINE：https://lin.ee/obLA11bTikTok：https://www.tiktok.com/@rizinffofficial#rizin #rizin45"
"znZtCw9Y6qA","SixTONES – 4th Album「THE VIBES」nonSTop digeST","2023-12-12T13:00:12Z","UCwjAKjycHHT1QzHrQN5Stww","SixTONES","10","23.14.12","SixTONES|ストーンズ|johnny’s|johnnys’|johnny’s Jr.|Johnnys’ Jr.|ジャニーズJr.|ジェシー|京本大我|松村北斗|髙地優吾|森本慎太郎|田中樹|Jesse|Taiga Kyomoto|Hokuto Matsumura|Yugo Kochi|Shintaro Morimoto|Juri Tanaka|ザバイブス|バイブス|VIBES","574882","0","0","3176","https://i.ytimg.com/vi/znZtCw9Y6qA/default.jpg","False","True","SixTONES4th アルバム「THE VIBES」2024.1.10 ReleaseSixTONES　4thアルバム「THE VIBES」収録の“ほぼ”全曲視聴ダイジェスト映像▶詳細はこちらからhttps://www.sixtones.jp/discography/d019/DJ：DJ Mass MAD Izm* VJ：Kouta Tajima#SixTONES_THEVIBES #SixTONES ▶ご予約はこちらからhttps://sixtones.lnk.to/THE_VIBES_CD▶SixTONES Official web sitehttps://www.sixtones.jp/ ▶SixTONES ソニーミュージック公式X(旧Twitter)https://twitter.com/SixTONES_SME ▶SixTONES ソニーミュージック公式TikTokhttps://www.tiktok.com/@sixtones_sme ▶︎Subscribe SixTONES YouTube Channelhttps://www.youtube.com/@SixTONES_official ▶︎Music Contentshttps://www.youtube.com/playlist?list=PLqiG_x2P16Ovxcyk9NbkRI-oPKSXtWmvq▶︎Instagramhttps://www.instagram.com/sixtones_official/▶︎FAMILY CLUB Official Sitehttps://www.johnnys-net.jp/ ▶︎ISLAND TVhttps://j-island.net/archived"
"xkBDHE1bpAU","Sleep Walking Orchestra","2023-12-10T10:00:42Z","UC9Mz1pKJIKbwoQk_YZEjDew","BUMP OF CHICKEN - Topic","10","23.14.12","BUMP OF CHICKEN|バンプオブチキン|Sleep Walking Orchestra|スリープウォーキングオーケストラ","218549","6923","0","0","https://i.ytimg.com/vi/xkBDHE1bpAU/default.jpg","False","False","Provided to YouTube by TOY'S FACTORYSleep Walking Orchestra · BUMP OF CHICKENSleep Walking Orchestra℗ TOY'S FACTORY / LONGFELLOW / MORReleased on: 2023-12-11Lyricist: MOTOO FUJIWARAComposer: MOTOO FUJIWARAArranger: BUMP OF CHICKENArranger: MORAuto-generated by YouTube."
"ogdNWRHhnzQ","【USJ】マリオにバイオ、呪術廻戦！USJのお土産は飾って楽しい食べて美味しい！【開封動画】","2023-12-11T11:00:42Z","UCReBAqqC-hc9d70gOftfitg","マフィア梶田と中村悠一の「わしゃがなTV」","24","23.14.12","中村悠一|マフィア梶田|4Gamer|大川ぶくぶ|わしゃがな|わしゃがなTV|わしゃ生|声優|ライター|ゲーム|漫画家|実況|ゲーム実況|ホビー|お菓子|バイク|USJ|ユニバーサルスタジオジャパン|ユニバーサル・スタジオ・ジャパン|マリオ|ルイージ|クッパ|ピーチ姫|スーパー・ニンテンドー・ワールド|スパイダーマン|Spider-Man|スパイダーマン・ザ・ライド|呪術廻戦・ザ・リアル 4-d|呪術廻戦|五条悟","313623","8878","0","267","https://i.ytimg.com/vi/ogdNWRHhnzQ/default.jpg","False","False","『フリー“なんでも”ライターのマフィア梶田と声優の中村悠一がお送りするラジオみたいな動画番組。構成作家に「ポプテピピック」でおなじみの漫画家・大川ぶくぶを迎え，様々な趣味にまつわるオモシロ企画やゲーム実況をお届けします！』※動画の切り抜き、転載は禁止させていただきます※　本動画へのリンクをお願いいたします▼わしゃがな公式X（旧Twitter）https://twitter.com/wasyaganatv★各ハッシュタグ★チャンネル：#わしゃがな生配信：#わしゃ生ファンアート：#わしゃアート▼関連記事https://www.4gamer.net/games/999/G999905/20231208106/▼おまけ動画おまけ動画その384「缶バッジの新しい遊び方を発見する」https://youtu.be/q0UJr_Oakjk▼出演者中村悠一（ 声優 ）・X（旧Twitter）：https://twitter.com/nakamuraFF11マフィア梶田（ フリーライター ）・X（旧Twitter）：https://twitter.com/mafia_kajita☩ワンコインでとってもキュートなバッジや絵文字が使えるメンバーシップ☩https://www.youtube.com/channel/UCReBAqqC-hc9d70gOftfitg/join月額ではなく加入から30日という制度になっているようですPC、Android端末からの加入がおススメです〇メンバーシップ用動画をご覧になる場合は、通常動画リストに表示されませんので再生リスト「メンバーシップ動画」からご覧ください。https://www.youtube.com/playlist?list=UUMOReBAqqC-hc9d70gOftfitg+++++++++++++++++++++++++++++++++++★わしゃがなTV公式グッズ販売中！・公式通販ページ：https://www.movic.jp/shop/pages/wasyagana-tv.aspx・アニメイトオンライン：https://www.animate-onlineshop.jp/animetitle/?aid=14492  +++++++++++++++++++++++++++++++++++↓ビジネス関係のお問い合わせ先↓wasyaganatv@4gamer.net【皆様へのお願い】①.視聴者同士によるチャット欄での過度な交流はお控えください。プライベートなチャットルームではないため、他の視聴者が不快に思う、個人情報流出などのトラブルを招く可能性がございます。②.配信内容と関係のないコメントはお控えください。動画と直接関係のないチャンネルや人物のお名前が出ると、先方に迷惑をかけてしまう可能性がございます。③.本チャンネルとは無関係なコンテンツへの誘導・宣伝行為は固く禁じます。④.「わしゃがなTV」は常に出演者の「やりたいこと」を尊重した番組作りを心がけており、コメント欄は番組の方向性を議論・誘導する場ではありません。純粋に楽しんでいる出演者や視聴者にとってノイズになりそうなコメントはスタッフ判断により削除されることがありますので、ポジティブなコメントを心がけていただけますと幸いです。⑤.YouTubeの機能で荒らし行為や悪意あるコメントは自動的に削除されます。その影響か、コメント欄に「www」というような連続した文字を書き込むと荒らし行為と誤認され、フィルタリングされてしまうようです。皆様に笑っていただけるのは嬉しいことですが、コメントが消えてしまうのは勿体ないので、草を生やす時は「w」にとどめておきましょう。※上記のような行為によりトラブルが発生した場合、本チャンネルとしては責任を負いかねます。皆様に安心して「わしゃがなTV」を楽しんでいただけますよう、御協力をよろしくお願い致します。■提供・株式会社ムービック・Aetas株式会社■機材提供：アーキサイト（noblechairs製品 販売総代理店）・詳細ページ：https://www.archisite.co.jp/products/noblechairs/・販売ページ（Amazon.com）：https://www.amazon.co.jp/s?k=noblechairs&ref=bl_dp_s_web_0#usj #中村悠一 #マフィア梶田 #大川ぶくぶ #わしゃがな #わしゃ生"
"lXn8uxl2AWg","【試合フル映像】DEEP2戦目KO勝利できました！【当日密着】","2023-12-11T06:58:29Z","UCFtNXtesKg13a244ZZS90nQ","勾配ニキ【信原空】","17","23.14.12","[none]","238032","6176","0","610","https://i.ytimg.com/vi/lXn8uxl2AWg/default.jpg","False","False","LISTAR HOME 　https://www.instagram.com/listar_home/株式会社エイチhttp://www.h515.jp/sp/MR工業株式会社 　https://mr-kogyo.com/株式会社アトラス 　https://atlask-k.com株式会社 髙津建設 　https://www.instagram.com/takatsukensetsu/FanCage＝ファンの輪 　https://fancage.jp合同会社辺光（ナベコウ） 　http://www.nabekou.jp/JAPAN TOP TEAM　https://www.instagram.com/japan.top.team/【個人激励賞で勾配ニキを支援しよう！】　👉https://newd.stores.jp/items/6571ca1316b7bc0034a14e69　いつもありがとうございます！！　皆様のおかげで東京で毎日格闘技に打ち込めてます！信原空 TikTok▼https://www.tiktok.com/@newd0069?_t=8Yxnxdnbxqs&_r=1信原空 Twitter▼https://mobile.twitter.com/3322new信原空 Instagram▼https://www.instagram.com/new.d.3322/#勾配ニキ#breakingdown#朝倉海#信原空#朝倉未来#RIZIN#勾配ニキdeep"
"iG7mfWV7bOI","【公式】『ちいかわ』第125話「郎の掲示板／いもむしパン」※1週間限定配信＜12/19 (火)AM7:59まで＞","2023-12-11T23:00:34Z","UCrrsHarrLoiLTqu1LHxDJpw","めざましテレビチャンネル","24","23.14.12","ちいかわ|アニメちいかわ|めざましテレビ|フジテレビ|アニメ|新作アニメ|ショートアニメ|すみっこぐらし|モルカー|声優|小澤亜李|井口裕香|杉田智和|東地宏樹|松岡禎丞|内田雄馬|淺井孝行|かわいい|癒し|昼寝|朝|考察|討伐|ねこ|ウサギ|キッズ|子供|ドラえもん|アンパンマン","1137693","40530","0","948","https://i.ytimg.com/vi/iG7mfWV7bOI/default.jpg","False","False","※この動画は12月19日（火）の7時59分に配信を終了します【放送情報】・フジテレビ系列「めざましテレビ」(5:25～8:00）にて毎週火曜日、金曜日7:40ごろ放送！・放送終了後（8：00～）にYouTube、FOD、TVerで１週間限定見逃し配信【作品紹介】「なんか小さくてかわいいやつ」通称“ちいかわ”たちが送る楽しくて、ちょっぴり切ない物語。時には辛いことで泣いちゃうけれど「ちいかわ」の周りにはやさしい友達や個性豊かなキャラクターがたくさん！イラストレーター・ナガノによる大人気マンガ「ちいかわ」がついにアニメ化！【あらすじ】ちいかわとハチワレ、郎の掲示板を発見！／ちいかわ、いもむしパンを勘違い？【キャスト】・ちいかわ　　　　　　：　青木　遥・ハチワレ　　　　　　：　田中誠人・うさぎ　　　　　　　：　小澤亜李・モモンガ　　　　　　：　井口裕香・ポシェットの鎧さん　：　杉田智和・労働の鎧さん　　　　：　東地宏樹・ラーメンの鎧さん　　：　松岡禎丞・ラッコ　　　　　　　：　内田雄馬・くりまんじゅう　　　：　淺井孝行・シーサー　　　　　　：　島袋美由利 　ほか【スタッフ】原作：ナガノ「ちいかわ」監督：松村樹里亜シリーズディレクター：三原武憲キャラクターデザイン：朝倉夕貴色彩設計：石黒けい、伊藤裕香撮影監督：金子直広（三晃プロダクション）音響監督：土屋雅紀音響効果：白石唯果音楽：トクマルシューゴ編集：茶谷真悟アニメーション制作：動画工房【エンディングテーマ】「ひとりごつ」歌　：ハチワレ（CV.田中誠人）作詞：ナガノ作曲：トクマルシューゴ編曲：トクマルシューゴ【リンク】▼「ちいかわ」公式Twitter（@ngnchiikawa）https://twitter.com/ngnchiikawa▼公式総合情報サイト「ちいかわインフォ」https://chiikawa-info.jp▼公式WEB SHOP「ちいかわマーケット」https://www.chiikawa-market.jp▼「ちいかわ」アニメ公式Twitter（@anime_chiikawa）https://twitter.com/anime_chiikawa▼「ちいかわ」アニメ公式サイトhttps://www.anime-chiikawa.jp(C) ナガノ/ちいかわ製作委員会"
"CaJm4l_CKoI","大谷翔平が電撃のドジャース移籍！その時、現地ドジャースが衝撃の真実を告白！【現地取材】","2023-12-11T11:00:05Z","UCgTScpqNaT_oQDSqMwZOFIA","TERIYAKI TIMESテリヤキタイムズ","22","23.14.12","[none]","230143","2727","0","82","https://i.ytimg.com/vi/CaJm4l_CKoI/default.jpg","False","False","ドジャース大谷翔平！電撃移籍で現地ドジャースが衝撃の発言連発！【現地取材】Spotivaミニタニ記事↓↓↓https://sportiva.shueisha.co.jp/clm/baseball/mlb/2023/08/24/post_18/〜大谷翔平に人生全てを賭けた男〜ワニブックスさんより2夜連続公開！↓↓↓ https://wanibooks-newscrunch.com/articles/-/4350https://wanibooks-newscrunch.com/articles/-/4351Subscribe Please👇https://www.youtube.com/channel/UCgTScpqNaT_oQDSqMwZOFIA?sub_confirmation=1MLBhttps://www.youtube.com/watch?v=3hR5j...MLB MVPhttps://www.mlb.com/news/shohei-ohtani-bryce-harper-lead-mvp-pollミニビッシュ/ MINIVISHhttps://twitter.com/miniminivish​​https://www.instagram.com/minivish11/チッサ/chISSAhttps://www.instagram.com/chissa_usa#大谷翔平 #ドジャース  #現地の反応 #エンゼルス #プロ野球 ＃メジャーリーグ #MLB #野球 ＃ミニビッシュ＃ミニタ二 #アメリカ＃ロサンゼルス＃英会話《高評価、チャンネル登録お願いします！》【TERIYAKI TIMES】ツッコミどころ満載なアメリカを、日常にあふれる情報を、"
"bpJxTNzZJaE","鬼滅テレビ-THE WORLD-","2023-12-10T14:00:11Z","UC14QT5j2nQI8lKBCGtrrBQA","アニプレックス チャンネル","1","23.14.12","[none]","619369","16958","0","0","https://i.ytimg.com/vi/bpJxTNzZJaE/default.jpg","True","False","12月10日（日）に解禁される特別映像をキャスト陣とともに振り返りながら、最新情報や追加情報など、2024年のアニメ「鬼滅の刃」の展開についてお届けいたします。国内だけでなく、15の言語の字幕を付けて世界の皆さまに向けて同時配信！ #鬼滅の刃 #刀鍛冶の里編 #柱稽古編出演者：#花江夏樹（竈門炭治郎役）#鬼頭明里（竈門禰󠄀豆子役）#下野紘（我妻善逸役）#松岡禎丞（嘴平伊之助役）#河西健吾（時透無一郎役）#早見沙織（胡蝶しのぶ役） MC：高橋祐馬（アニプレックス）  ※ 禰󠄀豆子の「禰󠄀」は「ネ＋爾」が正しい表記。  ■コピーライト表記 ©吾峠呼世晴／集英社・アニプレックス・ufotable  --------------  【テレビアニメ 公式サイト】 　https://kimetsu.com/anime/【X】  　https://twitter.com/kimetsu_off"
"iaWH06jeduM","自ら事件を起こし、その記事をChatGPTに書かせて荒稼ぎするk4sen【VCR GTA2/スト鯖】","2023-12-11T08:00:19Z","UChUjERVG8eKEAJSCef-tTmg","k4sen / かせん","20","23.14.12","k4sen|かせん|切り抜き","276708","6462","0","183","https://i.ytimg.com/vi/iaWH06jeduM/default.jpg","False","False","-元配信gtahttps://www.twitch.tv/videos/2000339358-配信:Twitchhttps://www.twitch.tv/k4sen-X https://twitter.com/k4sen-ED使用曲: Diverse Systemhttps://www.diverse.direct/tag/stream...0:00 初日のわちゃわちゃ1:48 良い音が出る楽器3:43 記者就職8:08 汚職新人警官12:22 ビデオ通話13:15 マフィン販売店16:47 コンビニ強盗119:16 コンビニ強盗230:23 お〇っこ罪#k4sen #切り抜き"
